timestamp,VAV2_7_SpaceTemp,OaTemp
2024-01-09 09:25:00,74.33,44.23
2024-01-09 09:30:00,74.23,43.79
2024-01-09 09:35:00,74.19,43.79
2024-01-09 09:40:00,74.12,43.52
2024-01-09 09:45:00,74.12,43.99
2024-01-09 09:50:00,74.0,43.99
2024-01-09 09:55:00,73.9,43.85
2024-01-09 10:00:00,73.95,44.21
2024-01-09 10:05:00,74.06,44.47
2024-01-09 10:10:00,74.12,44.66
2024-01-09 10:15:00,74.08,44.66
2024-01-09 10:20:00,74.09,44.31
2024-01-09 10:25:00,74.08,43.65
2024-01-09 10:30:00,74.08,43.65
2024-01-09 10:35:00,74.04,43.84
2024-01-09 10:40:00,74.02,43.8
2024-01-09 10:45:00,73.94,43.62
2024-01-09 10:50:00,74.14,43.61
2024-01-09 10:55:00,74.2,43.67
2024-01-09 11:00:00,74.2,44.02
2024-01-09 11:05:00,74.18,44.02
2024-01-09 11:10:00,74.12,44.98
2024-01-09 11:15:00,74.04,44.81
2024-01-09 11:20:00,73.94,44.81
2024-01-09 11:25:00,74.06,44.51
2024-01-09 11:30:00,74.23,44.92
2024-01-09 11:35:00,74.27,44.92
2024-01-09 11:40:00,73.9,44.75
2024-01-09 11:45:00,73.9,45.25
2024-01-09 11:50:00,73.9,44.97
2024-01-09 11:55:00,74.18,44.97
2024-01-09 12:00:00,74.27,44.79
2024-01-09 12:05:00,74.27,44.63
2024-01-09 12:10:00,74.24,44.77
2024-01-09 12:15:00,74.1,44.71
2024-01-09 12:20:00,74.27,44.65
2024-01-09 12:25:00,74.27,44.46
2024-01-09 12:30:00,74.16,44.76
2024-01-09 12:35:00,74.04,44.17
2024-01-09 12:40:00,73.99,44.17
2024-01-09 12:45:00,74.14,44.62
2024-01-09 12:50:00,74.22,44.77
2024-01-09 12:55:00,74.25,44.45
2024-01-09 13:00:00,74.2,44.47
2024-01-09 13:05:00,74.2,44.14
2024-01-09 13:10:00,74.14,43.13
2024-01-09 13:15:00,74.14,43.13
2024-01-09 13:20:00,74.1,42.78
2024-01-09 13:25:00,74.1,42.56
2024-01-09 13:30:00,74.0,42.56
2024-01-09 13:35:00,73.96,42.39
2024-01-09 13:40:00,73.96,42.08
2024-01-09 13:45:00,74.09,42.08
2024-01-09 13:50:00,74.09,41.77
2024-01-09 13:55:00,74.15,41.46
2024-01-09 14:00:00,74.08,41.46
2024-01-09 14:05:00,74.02,41.45
2024-01-09 14:10:00,73.96,41.95
2024-01-09 14:15:00,73.92,41.91
2024-01-09 14:20:00,73.91,41.74
2024-01-09 14:25:00,73.97,41.69
2024-01-09 14:30:00,74.14,41.77
2024-01-09 14:35:00,73.98,41.77
2024-01-09 14:40:00,73.9,42.3
2024-01-09 14:45:00,73.9,41.87
2024-01-09 14:50:00,73.89,41.8
2024-01-09 14:55:00,74.01,41.8
2024-01-09 15:00:00,74.14,42.35
2024-01-09 15:05:00,74.15,42.56
2024-01-09 15:10:00,74.15,42.96
2024-01-09 15:15:00,74.02,43.36
2024-01-09 15:20:00,73.95,43.35
2024-01-09 15:25:00,73.97,43.36
2024-01-09 15:30:00,74.14,43.34
2024-01-09 15:35:00,74.14,43.4
2024-01-09 15:40:00,74.12,43.5
2024-01-09 15:45:00,74.03,43.5
2024-01-09 15:50:00,73.96,43.51
2024-01-09 15:55:00,74.16,43.58
2024-01-09 16:00:00,74.17,43.26
2024-01-09 16:05:00,74.15,43.26
2024-01-09 16:10:00,74.04,43.46
2024-01-09 16:15:00,73.92,43.08
2024-01-09 16:20:00,73.99,43.67
2024-01-09 16:25:00,74.18,43.67
2024-01-09 16:30:00,73.62,43.42
2024-01-09 16:35:00,73.62,43.43
2024-01-09 16:40:00,73.58,43.43
2024-01-09 16:45:00,73.58,43.22
2024-01-09 16:50:00,73.83,43.36
2024-01-09 16:55:00,73.91,43.51
2024-01-09 17:00:00,73.91,43.6
2024-01-09 17:05:00,73.91,42.89
2024-01-09 17:10:00,73.98,42.41
2024-01-09 17:15:00,74.12,42.41
2024-01-09 17:20:00,74.12,42.49
2024-01-09 17:25:00,74.04,41.51
2024-01-09 17:30:00,73.92,40.84
2024-01-09 17:35:00,73.9,40.98
2024-01-09 17:40:00,74.16,41.04
2024-01-09 17:45:00,74.15,41.13
2024-01-09 17:50:00,74.14,41.0
2024-01-09 17:55:00,74.14,40.93
2024-01-09 18:00:00,74.14,41.57
2024-01-09 18:05:00,74.04,41.23
2024-01-09 18:10:00,73.94,41.26
2024-01-09 18:15:00,73.99,41.07
2024-01-09 18:20:00,73.99,40.83
2024-01-09 18:25:00,74.04,40.83
2024-01-09 18:30:00,74.02,40.86
2024-01-09 18:35:00,74.0,41.1
2024-01-09 18:40:00,73.94,40.09
2024-01-09 18:45:00,73.46,40.09
2024-01-09 18:50:00,72.54,40.25
2024-01-09 18:55:00,72.54,39.34
2024-01-09 19:00:00,72.19,39.29
2024-01-09 19:05:00,71.87,39.29
2024-01-09 19:10:00,71.58,39.6
2024-01-09 19:15:00,71.36,39.71
2024-01-09 19:20:00,71.11,39.71
2024-01-09 19:25:00,70.85,39.17
2024-01-09 19:30:00,70.61,39.4
2024-01-09 19:35:00,70.44,39.4
2024-01-09 19:40:00,70.23,38.65
2024-01-09 19:45:00,69.85,38.65
2024-01-09 19:50:00,69.7,39.22
2024-01-09 19:55:00,69.7,38.15
2024-01-09 20:00:00,69.56,38.49
2024-01-09 20:05:00,69.36,39.53
2024-01-09 20:10:00,69.26,39.02
2024-01-09 20:15:00,69.1,38.81
2024-01-09 20:20:00,68.98,38.89
2024-01-09 20:25:00,68.83,38.43
2024-01-09 20:30:00,68.69,37.78
2024-01-09 20:35:00,68.59,37.78
2024-01-09 20:40:00,68.4,32.63
2024-01-09 20:45:00,68.36,31.22
2024-01-09 20:50:00,68.23,30.41
2024-01-09 20:55:00,68.17,30.41
2024-01-09 21:00:00,67.99,29.49
2024-01-09 21:05:00,67.87,30.07
2024-01-09 21:10:00,67.95,29.85
2024-01-09 21:15:00,67.91,29.85
2024-01-09 21:20:00,67.81,30.03
2024-01-09 21:25:00,67.77,29.72
2024-01-09 21:30:00,67.7,29.75
2024-01-09 21:35:00,67.62,29.78
2024-01-09 21:40:00,67.57,29.78
2024-01-09 21:45:00,67.48,29.77
2024-01-09 21:50:00,67.31,29.63
2024-01-09 21:55:00,67.31,30.05
2024-01-09 22:00:00,67.23,30.05
2024-01-09 22:05:00,67.13,29.73
2024-01-09 22:10:00,66.81,29.73
2024-01-09 22:15:00,66.84,29.82
2024-01-09 22:20:00,66.9,29.75
2024-01-09 22:25:00,66.89,29.42
2024-01-09 22:30:00,66.9,29.37
2024-01-09 22:35:00,66.81,29.5
2024-01-09 22:40:00,66.77,29.09
2024-01-09 22:45:00,66.57,29.09
2024-01-09 22:50:00,66.4,29.05
2024-01-09 22:55:00,66.23,28.72
2024-01-09 23:00:00,66.17,28.42
2024-01-09 23:05:00,66.19,28.04
2024-01-09 23:10:00,66.29,27.95
2024-01-09 23:15:00,66.3,27.87
2024-01-09 23:20:00,66.27,27.67
2024-01-09 23:25:00,66.0,27.67
2024-01-09 23:30:00,65.87,27.51
2024-01-09 23:35:00,65.77,27.51
2024-01-09 23:40:00,65.91,27.48
2024-01-09 23:45:00,66.01,27.47
2024-01-09 23:50:00,65.98,27.08
2024-01-09 23:55:00,65.95,26.98
2024-01-10 00:00:00,65.88,26.65
2024-01-10 00:05:00,65.66,26.48
2024-01-10 00:10:00,65.57,26.48
2024-01-10 00:15:00,65.73,26.5
2024-01-10 00:20:00,65.73,26.46
2024-01-10 00:25:00,65.73,26.36
2024-01-10 00:30:00,65.77,27.01
2024-01-10 00:35:00,65.63,27.35
2024-01-10 00:40:00,65.55,27.35
2024-01-10 00:45:00,65.44,27.61
2024-01-10 00:50:00,65.38,27.68
2024-01-10 00:55:00,65.31,27.65
2024-01-10 01:00:00,65.23,27.65
2024-01-10 01:05:00,65.23,27.76
2024-01-10 01:10:00,65.19,27.76
2024-01-10 01:15:00,64.86,27.95
2024-01-10 01:20:00,65.23,28.06
2024-01-10 01:25:00,65.29,28.02
2024-01-10 01:30:00,65.29,28.19
2024-01-10 01:35:00,65.29,28.33
2024-01-10 01:40:00,65.29,28.34
2024-01-10 01:45:00,65.29,28.37
2024-01-10 01:50:00,65.28,28.37
2024-01-10 01:55:00,65.26,28.55
2024-01-10 02:00:00,65.25,28.8
2024-01-10 02:05:00,65.19,28.77
2024-01-10 02:10:00,65.13,29.03
2024-01-10 02:15:00,64.9,29.03
2024-01-10 02:20:00,64.9,29.04
2024-01-10 02:25:00,64.92,29.21
2024-01-10 02:30:00,64.96,29.21
2024-01-10 02:35:00,64.98,29.36
2024-01-10 02:40:00,64.94,29.36
2024-01-10 02:45:00,64.94,29.41
2024-01-10 02:50:00,64.85,29.54
2024-01-10 02:55:00,64.79,29.56
2024-01-10 03:00:00,64.84,29.55
2024-01-10 03:05:00,64.87,29.55
2024-01-10 03:10:00,64.91,29.74
2024-01-10 03:15:00,64.9,29.64
2024-01-10 03:20:00,64.8,29.64
2024-01-10 03:25:00,64.79,29.72
2024-01-10 03:30:00,64.73,29.73
2024-01-10 03:35:00,64.71,29.73
2024-01-10 03:40:00,64.67,29.73
2024-01-10 03:45:00,64.67,29.22
2024-01-10 03:50:00,64.63,29.2
2024-01-10 03:55:00,64.58,29.2
2024-01-10 04:00:00,64.53,29.05
2024-01-10 04:05:00,64.17,28.92
2024-01-10 04:10:00,64.38,28.92
2024-01-10 04:15:00,64.57,28.89
2024-01-10 04:20:00,64.66,29.04
2024-01-10 04:25:00,64.71,28.94
2024-01-10 04:30:00,64.75,28.99
2024-01-10 04:35:00,64.79,29.19
2024-01-10 04:40:00,64.81,29.19
2024-01-10 04:45:00,64.73,29.15
2024-01-10 04:50:00,64.73,28.95
2024-01-10 04:55:00,64.54,29.22
2024-01-10 05:00:00,64.54,29.21
2024-01-10 05:05:00,64.56,29.06
2024-01-10 05:10:00,64.6,29.05
2024-01-10 05:15:00,64.56,29.05
2024-01-10 05:20:00,64.56,28.86
2024-01-10 05:25:00,64.42,28.86
2024-01-10 05:30:00,64.38,28.87
2024-01-10 05:35:00,64.42,28.91
2024-01-10 05:40:00,64.44,28.71
2024-01-10 05:45:00,64.44,28.75
2024-01-10 05:50:00,64.44,28.75
2024-01-10 05:55:00,64.4,28.66
2024-01-10 06:00:00,64.33,28.7
2024-01-10 06:05:00,64.3,31.21
2024-01-10 06:10:00,64.52,31.21
2024-01-10 06:15:00,66.24,34.69
2024-01-10 06:20:00,67.45,36.18
2024-01-10 06:25:00,68.43,36.23
2024-01-10 06:30:00,69.57,36.23
2024-01-10 06:35:00,70.55,36.97
2024-01-10 06:40:00,71.66,36.94
2024-01-10 06:45:00,71.66,36.44
2024-01-10 06:50:00,71.91,36.45
2024-01-10 06:55:00,72.24,36.67
2024-01-10 07:00:00,72.5,36.58
2024-01-10 07:05:00,72.74,35.97
2024-01-10 07:10:00,73.06,36.51
2024-01-10 07:15:00,73.31,36.35
2024-01-10 07:20:00,73.45,36.19
2024-01-10 07:25:00,73.58,36.19
2024-01-10 07:30:00,73.72,36.51
2024-01-10 07:35:00,73.77,36.24
2024-01-10 07:40:00,73.85,36.21
2024-01-10 07:45:00,73.93,36.21
2024-01-10 07:50:00,74.07,36.67
2024-01-10 07:55:00,74.07,36.61
2024-01-10 08:00:00,74.2,36.77
2024-01-10 08:05:00,74.37,36.6
2024-01-10 08:10:00,74.51,36.85
2024-01-10 08:15:00,74.58,36.85
2024-01-10 08:20:00,74.3,36.91
2024-01-10 08:25:00,74.3,36.97
2024-01-10 08:30:00,74.14,36.99
2024-01-10 08:35:00,74.14,36.64
2024-01-10 08:40:00,74.16,36.36
2024-01-10 08:45:00,74.19,36.63
2024-01-10 08:50:00,74.37,36.44
2024-01-10 08:55:00,74.49,36.42
2024-01-10 09:00:00,74.4,36.76
2024-01-10 09:05:00,74.44,36.52
2024-01-10 09:10:00,74.5,36.52
2024-01-10 09:15:00,74.42,36.92
2024-01-10 09:20:00,74.31,36.94
2024-01-10 09:25:00,74.31,36.9
2024-01-10 09:30:00,74.41,36.37
2024-01-10 09:35:00,74.54,36.18
2024-01-10 09:40:00,74.54,36.61
2024-01-10 09:45:00,74.4,36.61
2024-01-10 09:50:00,74.4,36.82
2024-01-10 09:55:00,74.25,36.59
2024-01-10 10:00:00,74.14,36.59
2024-01-10 10:05:00,74.05,36.31
2024-01-10 10:10:00,74.05,35.97
2024-01-10 10:15:00,73.93,35.98
2024-01-10 10:20:00,74.16,36.41
2024-01-10 10:25:00,74.25,36.41
2024-01-10 10:30:00,74.25,36.18
2024-01-10 10:35:00,74.17,36.06
2024-01-10 10:40:00,74.1,36.06
2024-01-10 10:45:00,74.1,36.04
2024-01-10 10:50:00,74.04,36.04
2024-01-10 10:55:00,74.02,36.48
2024-01-10 11:00:00,73.98,36.35
2024-01-10 11:05:00,73.98,36.44
2024-01-10 11:10:00,73.99,36.43
2024-01-10 11:15:00,74.05,36.99
2024-01-10 11:20:00,74.08,36.98
2024-01-10 11:25:00,74.06,36.66
2024-01-10 11:30:00,73.98,36.66
2024-01-10 11:35:00,73.98,37.29
2024-01-10 11:40:00,74.02,37.35
2024-01-10 11:45:00,74.03,37.83
2024-01-10 11:50:00,73.99,37.87
2024-01-10 11:55:00,74.0,39.43
2024-01-10 12:00:00,74.02,39.43
2024-01-10 12:05:00,74.04,39.53
2024-01-10 12:10:00,74.06,39.37
2024-01-10 12:15:00,74.08,39.37
2024-01-10 12:20:00,74.06,40.29
2024-01-10 12:25:00,74.08,40.41
2024-01-10 12:30:00,74.08,38.81
2024-01-10 12:35:00,74.22,38.34
2024-01-10 12:40:00,74.18,38.34
2024-01-10 12:45:00,74.1,38.7
2024-01-10 12:50:00,74.16,38.02
2024-01-10 12:55:00,74.29,38.49
2024-01-10 13:00:00,74.31,38.52
2024-01-10 13:05:00,73.98,38.43
2024-01-10 13:10:00,73.63,38.5
2024-01-10 13:15:00,73.45,37.32
2024-01-10 13:20:00,73.81,36.65
2024-01-10 13:25:00,73.97,35.79
2024-01-10 13:30:00,74.02,35.79
2024-01-10 13:35:00,74.22,36.41
2024-01-10 13:40:00,74.22,36.36
2024-01-10 13:45:00,74.22,36.49
2024-01-10 13:50:00,74.28,36.74
2024-01-10 13:55:00,74.17,36.06
2024-01-10 14:00:00,73.94,36.19
2024-01-10 14:05:00,73.67,36.26
2024-01-10 14:10:00,73.6,36.18
2024-01-10 14:15:00,73.62,35.9
2024-01-10 14:20:00,73.66,36.05
2024-01-10 14:25:00,73.94,35.08
2024-01-10 14:30:00,73.93,35.08
2024-01-10 14:35:00,73.94,34.42
2024-01-10 14:40:00,73.99,34.42
2024-01-10 14:45:00,74.21,34.27
2024-01-10 14:50:00,74.22,32.18
2024-01-10 14:55:00,73.98,32.18
2024-01-10 15:00:00,73.98,31.09
2024-01-10 15:05:00,73.63,31.09
2024-01-10 15:10:00,73.87,35.11
2024-01-10 15:15:00,74.18,36.24
2024-01-10 15:20:00,74.18,36.05
2024-01-10 15:25:00,74.27,34.46
2024-01-10 15:30:00,74.33,34.46
2024-01-10 15:35:00,74.33,35.04
2024-01-10 15:40:00,73.46,35.01
2024-01-10 15:45:00,73.46,35.15
2024-01-10 15:50:00,73.59,35.32
2024-01-10 15:55:00,74.04,34.68
2024-01-10 16:00:00,74.24,35.1
2024-01-10 16:05:00,74.33,35.1
2024-01-10 16:10:00,73.96,32.99
2024-01-10 16:15:00,73.64,32.99
2024-01-10 16:20:00,73.62,33.29
2024-01-10 16:25:00,73.99,33.33
2024-01-10 16:30:00,73.98,33.63
2024-01-10 16:35:00,73.97,33.47
2024-01-10 16:40:00,73.97,32.47
2024-01-10 16:45:00,74.14,32.47
2024-01-10 16:50:00,74.14,32.76
2024-01-10 16:55:00,74.14,33.09
2024-01-10 17:00:00,74.04,33.13
2024-01-10 17:05:00,74.14,33.35
2024-01-10 17:10:00,74.22,32.53
2024-01-10 17:15:00,74.26,32.53
2024-01-10 17:20:00,74.33,34.72
2024-01-10 17:25:00,74.21,34.72
2024-01-10 17:30:00,73.94,34.12
2024-01-10 17:35:00,73.7,33.44
2024-01-10 17:40:00,73.7,33.44
2024-01-10 17:45:00,73.7,32.35
2024-01-10 17:50:00,73.85,31.05
2024-01-10 17:55:00,73.91,30.94
2024-01-10 18:00:00,74.06,30.44
2024-01-10 18:05:00,74.06,31.19
2024-01-10 18:10:00,74.15,31.19
2024-01-10 18:15:00,74.2,31.76
2024-01-10 18:20:00,74.19,31.76
2024-01-10 18:25:00,74.18,30.45
2024-01-10 18:30:00,74.19,30.45
2024-01-10 18:35:00,74.26,30.04
2024-01-10 18:40:00,74.21,30.37
2024-01-10 18:45:00,73.97,30.37
2024-01-10 18:50:00,73.62,29.2
2024-01-10 18:55:00,73.22,29.49
2024-01-10 19:00:00,72.86,30.54
2024-01-10 19:05:00,72.58,30.92
2024-01-10 19:10:00,72.29,31.5
2024-01-10 19:15:00,72.06,31.71
2024-01-10 19:20:00,71.86,31.09
2024-01-10 19:25:00,71.68,31.09
2024-01-10 19:30:00,71.47,30.41
2024-01-10 19:35:00,71.11,30.41
2024-01-10 19:40:00,71.11,32.07
2024-01-10 19:45:00,70.94,31.35
2024-01-10 19:50:00,70.79,31.35
2024-01-10 19:55:00,70.61,33.25
2024-01-10 20:00:00,70.44,31.26
2024-01-10 20:05:00,70.26,30.2
2024-01-10 20:10:00,70.08,31.27
2024-01-10 20:15:00,70.0,31.55
2024-01-10 20:20:00,69.91,32.56
2024-01-10 20:25:00,69.83,32.56
2024-01-10 20:30:00,69.69,33.25
2024-01-10 20:35:00,69.6,28.19
2024-01-10 20:40:00,69.48,28.19
2024-01-10 20:45:00,69.34,26.33
2024-01-10 20:50:00,69.27,23.4
2024-01-10 20:55:00,69.0,23.43
2024-01-10 21:00:00,69.0,22.94
2024-01-10 21:05:00,68.88,22.42
2024-01-10 21:10:00,68.77,22.92
2024-01-10 21:15:00,68.67,22.92
2024-01-10 21:20:00,68.5,23.41
2024-01-10 21:25:00,68.5,23.5
2024-01-10 21:30:00,68.4,23.5
2024-01-10 21:35:00,68.3,23.27
2024-01-10 21:40:00,68.3,23.26
2024-01-10 21:45:00,68.23,23.2
2024-01-10 21:50:00,68.11,23.18
2024-01-10 21:55:00,68.04,23.26
2024-01-10 22:00:00,68.04,23.74
2024-01-10 22:05:00,68.0,24.01
2024-01-10 22:10:00,67.9,24.21
2024-01-10 22:15:00,67.83,24.21
2024-01-10 22:20:00,67.77,24.44
2024-01-10 22:25:00,67.6,24.46
2024-01-10 22:30:00,67.59,24.55
2024-01-10 22:35:00,67.55,24.62
2024-01-10 22:40:00,67.44,24.29
2024-01-10 22:45:00,67.38,24.29
2024-01-10 22:50:00,67.38,23.94
2024-01-10 22:55:00,67.32,23.94
2024-01-10 23:00:00,67.29,23.94
2024-01-10 23:05:00,67.23,24.06
2024-01-10 23:10:00,67.15,24.15
2024-01-10 23:15:00,66.92,24.28
2024-01-10 23:20:00,66.92,24.27
2024-01-10 23:25:00,66.82,24.49
2024-01-10 23:30:00,66.83,24.46
2024-01-10 23:35:00,66.84,24.44
2024-01-10 23:40:00,66.79,24.63
2024-01-10 23:45:00,66.79,24.72
2024-01-10 23:50:00,66.73,24.95
2024-01-10 23:55:00,66.67,24.95
2024-01-11 00:00:00,66.63,24.72
2024-01-11 00:05:00,66.61,24.72
2024-01-11 00:10:00,66.57,25.19
2024-01-11 00:15:00,66.54,25.18
2024-01-11 00:20:00,66.52,25.3
2024-01-11 00:25:00,66.48,25.3
2024-01-11 00:30:00,66.4,25.29
2024-01-11 00:35:00,66.4,25.39
2024-01-11 00:40:00,66.33,25.53
2024-01-11 00:45:00,66.27,25.53
2024-01-11 00:50:00,66.27,25.47
2024-01-11 00:55:00,66.25,25.65
2024-01-11 01:00:00,66.25,25.65
2024-01-11 01:05:00,66.23,25.81
2024-01-11 01:10:00,66.23,25.82
2024-01-11 01:15:00,66.23,25.82
2024-01-11 01:20:00,66.23,25.97
2024-01-11 01:25:00,66.23,26.15
2024-01-11 01:30:00,66.2,26.12
2024-01-11 01:35:00,66.09,26.16
2024-01-11 01:40:00,66.0,26.16
2024-01-11 01:45:00,65.94,26.26
2024-01-11 01:50:00,65.9,26.33
2024-01-11 01:55:00,65.87,26.33
2024-01-11 02:00:00,65.85,26.34
2024-01-11 02:05:00,65.85,26.48
2024-01-11 02:10:00,65.85,26.48
2024-01-11 02:15:00,65.8,26.5
2024-01-11 02:20:00,65.77,26.56
2024-01-11 02:25:00,65.75,26.56
2024-01-11 02:30:00,65.69,26.48
2024-01-11 02:35:00,65.69,26.47
2024-01-11 02:40:00,65.63,26.52
2024-01-11 02:45:00,65.62,26.62
2024-01-11 02:50:00,65.61,26.63
2024-01-11 02:55:00,65.57,26.63
2024-01-11 03:00:00,65.54,26.58
2024-01-11 03:05:00,65.67,26.54
2024-01-11 03:10:00,65.67,26.67
2024-01-11 03:15:00,65.73,26.73
2024-01-11 03:20:00,65.73,26.77
2024-01-11 03:25:00,65.73,26.77
2024-01-11 03:30:00,65.73,26.66
2024-01-11 03:35:00,65.71,26.33
2024-01-11 03:40:00,65.69,25.96
2024-01-11 03:45:00,65.57,25.97
2024-01-11 03:50:00,65.57,25.78
2024-01-11 03:55:00,65.48,25.45
2024-01-11 04:00:00,65.46,25.37
2024-01-11 04:05:00,65.44,24.96
2024-01-11 04:10:00,65.46,24.72
2024-01-11 04:15:00,65.46,24.72
2024-01-11 04:20:00,65.4,24.38
2024-01-11 04:25:00,65.34,24.38
2024-01-11 04:30:00,65.34,24.4
2024-01-11 04:35:00,65.32,24.23
2024-01-11 04:40:00,65.3,24.22
2024-01-11 04:45:00,65.3,24.12
2024-01-11 04:50:00,65.25,24.12
2024-01-11 04:55:00,65.25,23.57
2024-01-11 05:00:00,65.19,22.7
2024-01-11 05:05:00,65.25,22.72
2024-01-11 05:10:00,65.29,21.94
2024-01-11 05:15:00,65.31,21.9
2024-01-11 05:20:00,65.34,21.75
2024-01-11 05:25:00,65.35,21.66
2024-01-11 05:30:00,65.34,21.47
2024-01-11 05:35:00,65.35,21.51
2024-01-11 05:40:00,65.39,21.51
2024-01-11 05:45:00,65.32,21.21
2024-01-11 05:50:00,65.23,21.21
2024-01-11 05:55:00,65.14,20.93
2024-01-11 06:00:00,65.15,20.9
2024-01-11 06:05:00,65.29,20.59
2024-01-11 06:10:00,65.29,25.12
2024-01-11 06:15:00,66.0,24.97
2024-01-11 06:20:00,66.64,27.48
2024-01-11 06:25:00,67.18,27.39
2024-01-11 06:30:00,68.27,27.39
2024-01-11 06:35:00,68.79,28.42
2024-01-11 06:40:00,68.79,28.47
2024-01-11 06:45:00,69.35,28.69
2024-01-11 06:50:00,69.87,28.37
2024-01-11 06:55:00,70.43,28.04
2024-01-11 07:00:00,70.91,28.04
2024-01-11 07:05:00,71.36,28.03
2024-01-11 07:10:00,71.81,28.03
2024-01-11 07:15:00,72.14,28.11
2024-01-11 07:20:00,72.45,28.11
2024-01-11 07:25:00,72.68,27.69
2024-01-11 07:30:00,72.91,28.19
2024-01-11 07:35:00,73.14,27.87
2024-01-11 07:40:00,73.37,30.04
2024-01-11 07:45:00,73.67,29.89
2024-01-11 07:50:00,74.01,29.82
2024-01-11 07:55:00,74.24,29.11
2024-01-11 08:00:00,74.37,29.38
2024-01-11 08:05:00,74.47,29.39
2024-01-11 08:10:00,74.49,29.8
2024-01-11 08:15:00,74.59,27.7
2024-01-11 08:20:00,74.55,27.81
2024-01-11 08:25:00,74.62,27.41
2024-01-11 08:30:00,74.62,26.48
2024-01-11 08:35:00,74.75,26.84
2024-01-11 08:40:00,74.66,26.0
2024-01-11 08:45:00,74.5,25.32
2024-01-11 08:50:00,74.54,25.21
2024-01-11 08:55:00,74.51,27.17
2024-01-11 09:00:00,74.46,26.33
2024-01-11 09:05:00,74.53,26.4
2024-01-11 09:10:00,74.53,26.0
2024-01-11 09:15:00,74.07,26.88
2024-01-11 09:20:00,73.72,26.04
2024-01-11 09:25:00,73.77,25.76
2024-01-11 09:30:00,74.24,25.76
2024-01-11 09:35:00,74.36,26.48
2024-01-11 09:40:00,74.23,26.48
2024-01-11 09:45:00,74.25,26.86
2024-01-11 09:50:00,74.23,29.29
2024-01-11 09:55:00,74.33,29.29
2024-01-11 10:00:00,74.18,30.94
2024-01-11 10:05:00,74.18,29.51
2024-01-11 10:10:00,74.14,29.49
2024-01-11 10:15:00,74.14,30.27
2024-01-11 10:20:00,74.19,29.73
2024-01-11 10:25:00,74.15,31.26
2024-01-11 10:30:00,74.06,32.16
2024-01-11 10:35:00,74.05,29.41
2024-01-11 10:40:00,74.04,27.85
2024-01-11 10:45:00,74.04,29.05
2024-01-11 10:50:00,74.08,29.05
2024-01-11 10:55:00,74.04,29.06
2024-01-11 11:00:00,74.14,29.87
2024-01-11 11:05:00,74.08,29.32
2024-01-11 11:10:00,74.08,29.87
2024-01-11 11:15:00,74.08,31.57
2024-01-11 11:20:00,74.1,33.21
2024-01-11 11:25:00,74.15,35.09
2024-01-11 11:30:00,74.19,35.06
2024-01-11 11:35:00,74.19,35.56
2024-01-11 11:40:00,73.75,36.18
2024-01-11 11:45:00,73.75,37.2
2024-01-11 11:50:00,73.56,37.2
2024-01-11 11:55:00,73.48,37.89
2024-01-11 12:00:00,73.56,38.28
2024-01-11 12:05:00,73.65,37.96
2024-01-11 12:10:00,73.67,38.28
2024-01-11 12:15:00,73.74,38.28
2024-01-11 12:20:00,73.79,40.12
2024-01-11 12:25:00,73.89,40.12
2024-01-11 12:30:00,73.97,39.71
2024-01-11 12:35:00,74.07,40.1
2024-01-11 12:40:00,74.2,41.23
2024-01-11 12:45:00,74.21,41.22
2024-01-11 12:50:00,74.14,40.06
2024-01-11 12:55:00,74.08,40.14
2024-01-11 13:00:00,74.05,38.72
2024-01-11 13:05:00,74.04,39.25
2024-01-11 13:10:00,73.96,38.11
2024-01-11 13:15:00,73.94,38.18
2024-01-11 13:20:00,73.94,37.12
2024-01-11 13:25:00,73.92,37.06
2024-01-11 13:30:00,73.92,37.0
2024-01-11 13:35:00,73.9,38.1
2024-01-11 13:40:00,73.89,38.1
2024-01-11 13:45:00,73.89,37.93
2024-01-11 13:50:00,73.89,37.96
2024-01-11 13:55:00,73.89,37.24
2024-01-11 14:00:00,73.9,36.11
2024-01-11 14:05:00,73.9,35.57
2024-01-11 14:10:00,73.89,35.57
2024-01-11 14:15:00,73.87,35.26
2024-01-11 14:20:00,73.89,35.88
2024-01-11 14:25:00,73.91,38.03
2024-01-11 14:30:00,73.9,38.03
2024-01-11 14:35:00,73.9,37.99
2024-01-11 14:40:00,73.88,37.0
2024-01-11 14:45:00,73.85,35.43
2024-01-11 14:50:00,73.87,35.43
2024-01-11 14:55:00,73.89,33.75
2024-01-11 15:00:00,73.91,33.75
2024-01-11 15:05:00,73.91,32.27
2024-01-11 15:10:00,73.93,32.25
2024-01-11 15:15:00,73.93,31.76
2024-01-11 15:20:00,74.0,30.91
2024-01-11 15:25:00,74.0,30.13
2024-01-11 15:30:00,74.08,30.02
2024-01-11 15:35:00,74.08,30.12
2024-01-11 15:40:00,74.1,30.12
2024-01-11 15:45:00,74.12,29.89
2024-01-11 15:50:00,74.12,29.73
2024-01-11 15:55:00,74.16,29.73
2024-01-11 16:00:00,74.17,29.68
2024-01-11 16:05:00,74.24,28.85
2024-01-11 16:10:00,74.24,27.67
2024-01-11 16:15:00,74.27,27.67
2024-01-11 16:20:00,74.33,27.33
2024-01-11 16:25:00,74.33,26.83
2024-01-11 16:30:00,74.31,26.32
2024-01-11 16:35:00,74.33,26.32
2024-01-11 16:40:00,74.34,25.89
2024-01-11 16:45:00,74.27,25.89
